,avgRating,Votes,approval_Index,budget,DomesticGross,WorldwideGross,runtime
3179,6.4,38741.0,4.8428618626254085,10000000,29500000,29500000,101.0
3180,5.9,7465.0,3.739404786237866,10000000,29317886,29317886,108.0
3181,5.1,20550.0,3.59446600385892,10000000,28564995,34084228,85.0
3182,5.5,48629.0,4.235284621944515,10000000,28444855,38364855,103.0
3183,5.3,56596.0,4.1356427254908725,10000000,27740955,54104225,97.0
3184,4.8,43772.0,3.6423086131153553,10000000,26594261,40749230,93.0
3185,6.4,299.0,2.5523995441305165,10000000,26594261,40749230,109.0
3186,5.9,79060.0,4.763856466119747,10000000,26218170,49486874,98.0
3187,7.0,88925.0,5.737171304340122,10000000,25697647,25707698,91.0
3188,6.5,51436.0,5.056143147978815,10000000,25358996,25358996,100.0
3189,5.7,6474.0,3.548443975182729,10000000,24397469,24660323,116.0
3190,5.9,9652.0,3.8509405378205415,10000000,23591043,23591043,96.0
3191,4.5,90462.0,3.646773517592623,10000000,21416355,68264973,92.0
3192,7.3,156254.0,6.291456543220192,10000000,21120616,28717667,104.0
3193,5.0,47071.0,3.826295188834139,10000000,20777061,38985577,89.0
3194,7.2,71997.0,5.792992280540583,10000000,20766000,20766000,103.0
3195,6.7,20816.0,4.769839553130836,10000000,20603715,20603715,109.0
3196,4.8,28748.0,3.4938307196575096,10000000,20384136,20384136,96.0
3197,6.7,23092.0,4.820990499513163,10000000,20342852,26716191,105.0
3198,5.9,27474.0,4.305034431125012,10000000,20342161,21851362,80.0
3199,4.6,28843.0,3.343878145173149,10000000,18297124,77959374,88.0
3200,6.5,6130.0,4.038861980585015,10000000,17657973,17657973,101.0
3201,5.4,10217.0,3.53601956390774,10000000,17536256,17536256,107.0
3202,6.2,7498.0,3.938259270991156,10000000,17380866,17433072,112.0
3203,6.7,43500.0,5.133165259564683,10000000,17156058,33209936,109.0
3204,7.6,187999.0,6.658847905180688,10000000,17105219,19080435,93.0
3205,7.1,141103.0,6.062196813038197,10000000,16667084,16667391,96.0
3206,5.4,30994.0,3.976925651381975,10000000,16535005,19535005,100.0
3207,6.7,12886.0,4.533428848163828,10000000,16153000,16153000,129.0
3208,6.2,47002.0,4.775575794351533,10000000,16033556,17033556,81.0
3209,6.5,21316.0,4.634872573242154,10000000,15861566,16891011,120.0
3210,5.1,21970.0,3.619537926518332,10000000,15532137,30792024,99.0
3211,6.1,123247.0,5.129075251223578,10000000,15417771,28649556,84.0
3212,6.9,11813.0,4.628553180211535,10000000,15198912,15198912,100.0
3213,6.0,18662.0,4.209504167563464,10000000,15164492,15164492,110.0
3214,5.7,21836.0,4.058309483524234,10000000,15122676,15297318,89.0
3215,6.9,87937.0,5.64765643624175,10000000,14597405,34240572,99.0
3216,7.0,94928.0,5.770815558707858,10000000,14482031,27317872,106.0
3217,7.2,103998.0,5.987802948884652,10000000,13744960,40744960,106.0
3218,5.9,7449.0,3.73847338059825,10000000,13684949,13684949,76.0
3219,6.1,6563.0,3.812836609879077,10000000,13631124,17901314,90.0
3220,4.7,18412.0,3.264218251566544,10000000,12611536,18968326,86.0
3221,6.7,45407.0,5.154315582210431,10000000,12589255,17300838,96.0
3222,7.3,5103.0,4.453692148572186,10000000,12554569,12554569,109.0
3223,6.7,70723.0,5.3727453718716776,10000000,12008642,44567606,112.0
3224,5.7,19354.0,4.007706963625324,10000000,11560259,19860259,87.0
3225,7.6,271094.0,6.8635206010436045,10000000,10827813,12179708,89.0
3226,6.3,58646.0,4.957318690607723,10000000,10576669,28039038,93.0
3227,6.6,38150.0,4.990856025790279,10000000,10571408,10571408,97.0
3228,7.3,17671.0,5.120819835752349,10000000,10205616,10268749,133.0
3229,6.7,56214.0,5.259560862338532,10000000,10055355,27365788,124.0
3230,6.3,47703.0,4.861589541351432,10000000,9949470,21094974,100.0
3231,5.3,17072.0,3.668290567743168,10000000,9408183,9424052,89.0
3232,7.1,53328.0,5.553903028582827,10000000,8803865,12517379,106.0
3233,6.8,34718.0,5.098925879680771,10000000,8801940,8801940,114.0
3234,5.6,46026.0,4.2920199494016025,10000000,8525600,8629895,90.0
3235,5.2,24979.0,3.742202531964373,10000000,7570127,21596074,95.0
3236,4.4,7778.0,2.768489678263702,10000000,7316658,8378853,96.0
3237,6.7,115773.0,5.615702528237815,10000000,7078738,11766959,101.0
3238,5.4,39323.0,4.071490704337454,10000000,7027762,14321070,93.0
3239,4.8,14197.0,3.244662757665242,10000000,6900335,11360665,91.0
3240,6.3,38814.0,4.766004918543156,10000000,6861102,7862131,87.0
3241,6.1,51056.0,4.733555308219525,10000000,6810754,8890094,82.0
3242,6.2,5157.0,3.767525014387188,10000000,6809080,8196226,113.0
3243,6.5,7.0,0.798779558875983,10000000,6809080,8196226,124.0
3244,8.5,1129033.0,8.584128238250273,10000000,6719864,6719864,119.0
3245,8.0,92004.0,6.595635128560216,10000000,6197866,6199310,112.0
3246,5.6,7593.0,3.5495672976246717,10000000,6044618,6244618,96.0
3247,4.2,1559.0,2.1399905651448767,10000000,6000000,6000000,78.0
3248,7.0,32166.0,5.213450277551769,10000000,5637066,9271825,106.0
3249,7.2,38145.0,5.456485220137766,10000000,5470235,29062674,98.0
3250,3.9,6284.0,2.37770525564909,10000000,4711220,4711220,105.0
3251,5.6,26571.0,4.065661605983053,10000000,4589490,4730228,105.0
3252,4.2,4325.0,2.455299860908976,10000000,4365455,16222303,85.0
3253,4.7,15940.0,3.214363509766577,10000000,4286367,6601992,112.0
3254,6.8,22699.0,4.886325160880683,10000000,4095431,7960474,117.0
3255,6.7,22066.0,4.798586629155984,10000000,4073448,9263940,109.0
3256,7.0,33.0,1.668962312205082,10000000,4073448,9263940,93.0
3257,4.6,19779.0,3.216200764100935,10000000,3818664,4563080,92.0
3258,6.4,62023.0,5.064461492054772,10000000,3357324,3412380,100.0
3259,6.9,33247.0,5.153869886379128,10000000,3193102,6030047,89.0
3260,6.6,10808.0,4.3784037869374535,10000000,3128941,3185717,103.0
3261,7.0,7688.0,4.476320119936508,10000000,3041803,5149131,135.0
3262,5.8,3305.0,3.326091230424236,10000000,3000000,3000000,92.0
3263,7.2,28778.0,5.307213041294936,10000000,2893666,3260179,120.0
3264,3.3,12266.0,2.1540122095406367,10000000,2529395,2529395,97.0
3265,6.1,890.0,2.916126282194573,10000000,2394725,2678525,103.0
3266,6.6,11804.0,4.421209944296608,10000000,2185266,2373937,135.0
3267,5.1,1565.0,2.6282503748271138,10000000,2000000,11400000,118.0
3268,7.2,16133.0,5.000628607554505,10000000,1759252,1884251,98.0
3269,6.6,1744.0,3.4926262138125845,10000000,1759252,1884251,110.0
3270,5.6,7608.0,3.5503804428366363,10000000,1638202,1638202,101.0
3271,7.1,12801.0,4.808494483036393,10000000,1562800,3311924,132.0
3272,6.4,22098.0,4.578504129724791,10000000,1430721,32430721,185.0
3273,6.0,15277.0,4.121151832065419,10000000,1279681,7582196,105.0
3274,6.2,16040.0,4.285150077676975,10000000,1276984,1953882,87.0
3275,6.3,2095.0,3.412875521088172,10000000,1069454,1069454,110.0
3276,7.0,13661.0,4.772400342720814,10000000,1011054,1147871,104.0
3277,2.9,2466.0,1.534648753886613,10000000,952820,1051907,88.0
3278,5.3,11255.0,3.5058276098289696,10000000,900926,900926,93.0
3279,6.4,16664.0,4.445604476558288,10000000,641439,1616353,93.0
3280,3.6,17090.0,2.449663451683868,10000000,598645,611032,89.0
3281,5.5,22161.0,3.9172655779149945,10000000,580862,1299855,107.0
3282,6.6,23186.0,4.74904051134989,10000000,268461,1165102,93.0
3283,7.1,9760.0,4.6668080238873815,10000000,228524,290875,111.0
3284,6.1,3622.0,3.546055449256756,10000000,226792,2151098,86.0
3285,6.9,39555.0,5.242065844730438,10000000,221805,295750,99.0
3286,6.1,910.0,2.926100205854203,10000000,173472,173472,125.0
3287,6.9,24675.0,5.002496461235394,10000000,152857,355919,110.0
3288,6.4,4400.0,3.818558101624032,10000000,150191,150191,80.0
3289,6.5,596.0,2.9242278872975,10000000,109383,109383,128.0
3290,4.6,4637.0,2.725267649132867,10000000,93388,723388,90.0
3291,5.6,11727.0,3.728659075296505,10000000,76289,385651,96.0
3292,6.5,9077.0,4.226593877353492,10000000,70527,91201,91.0
3293,6.4,3462.0,3.705660665568253,10000000,67657,197901,93.0
3294,5.5,3615.0,3.1835135129611785,10000000,19716,19716,91.0
3295,5.2,9688.0,3.379832903618824,10000000,17472,161097,112.0
3296,3.9,6025.0,2.365628047628553,10000000,6422,1537479,93.0
3297,6.1,3003.0,3.4619422731295684,10000000,388,247565,98.0
3298,5.2,26805.0,3.7691954267162,9900000,3759078,11310835,92.0
3299,6.4,3772.0,3.746042873607634,9900000,458054,458054,89.0
3300,6.8,162676.0,5.871656801885229,9800000,16044025,17553055,107.0
3301,7.9,101763.0,6.570139593105079,9700000,6738954,36787044,127.0
3302,6.8,20506.0,4.835491924380426,9600000,2541854,6842580,125.0
3303,6.1,41748.0,4.643223019376909,9500000,57176582,59675307,98.0
3304,6.8,111543.0,5.6828644105772295,9500000,43100000,111600000,117.0
3305,4.7,19206.0,3.278818088488149,9500000,14114000,14114000,98.0
3306,8.3,193908.0,7.303203591668349,9500000,12391761,305149461,161.0
3307,6.5,49675.0,5.039482991889509,9500000,3573673,5278632,106.0
3308,6.1,11872.0,4.078860817458937,9500000,115155,119955,89.0
3309,7.5,42942.0,5.754697052520832,9400000,46300000,60000000,210.0
3310,7.6,103403.0,6.324574144751524,9400000,12899867,87226613,121.0
3311,7.1,185676.0,6.2055978417958455,9400000,3030848,21817298,135.0
3312,6.6,36051.0,4.963375607452302,9300000,19571091,19571091,86.0
3313,7.1,11179.0,4.737718730554724,9300000,2542518,3117681,110.0
3314,6.7,56037.0,5.258006260949432,9200000,3047539,5806666,198.0
3315,7.3,14980.0,5.032086431317179,9200000,2684904,4199334,110.0
3316,6.0,13368.0,4.0622249606105125,9200000,1685269,17155193,123.0
3317,7.1,68089.0,5.68154952996178,9100000,2339735,16517708,130.0
3318,6.2,145126.0,5.289862450379784,9000000,80571655,107967319,98.0
3319,8.0,44574.0,6.169087136292081,9000000,80500000,80501127,181.0
3320,6.4,154770.0,5.495051148638536,9000000,71562550,111534881,103.0
3321,6.9,120595.0,5.807986764105598,9000000,63600000,141200000,130.0
3322,6.4,125900.0,5.3978368067186295,9000000,57000756,155615727,99.0
3323,5.2,51838.0,4.021527269163724,9000000,54733739,123133739,93.0
3324,6.1,133905.0,5.166299449032091,9000000,52597610,83051676,86.0
3325,6.8,16962.0,4.740561989605171,9000000,36049108,36049108,123.0
3326,6.2,66976.0,4.937124193572066,9000000,35144505,81831866,99.0
3327,6.7,11168.0,4.462892721540662,9000000,34102780,34572780,120.0
3328,6.2,77026.0,5.000900104895641,9000000,28148130,64686515,100.0
3329,7.1,333463.0,6.511468190225282,9000000,27426363,46754020,148.0
3330,8.0,75872.0,6.482162113254953,9000000,24538513,36535837,123.0
3331,5.0,15307.0,3.4130434159003413,9000000,20035310,20035310,91.0
3332,7.0,198849.0,6.1516394703781945,9000000,18225165,19474552,88.0
3333,6.9,24419.0,4.99720195559651,9000000,17804273,17804273,126.0
3334,7.0,54193.0,5.482109177766208,9000000,16963963,28773637,120.0
3335,4.6,28666.0,3.3417948179228407,9000000,16235738,16235738,95.0
3336,7.3,129802.0,6.19183950091095,9000000,14431633,19096003,104.0
3337,6.7,80745.0,5.438074088166497,9000000,13960394,36588512,100.0
3338,5.6,11217.0,3.710339244772439,9000000,13075390,13075390,91.0
3339,5.6,6191.0,3.465461483710124,9000000,12232382,12512317,85.0
3340,5.5,5936.0,3.384203575877906,9000000,11862398,17462398,84.0
3341,5.7,14704.0,3.8924704500639526,9000000,10475990,12624174,96.0
3342,7.5,30368.0,5.563515319036054,9000000,10161099,10176701,137.0
3343,7.0,34981.0,5.256658389479218,9000000,7710234,12898064,123.0
3344,7.1,37844.0,5.374731301182835,9000000,6623082,10642023,114.0
3345,4.7,4285.0,2.7600783186455926,9000000,6126237,12657377,80.0
3346,6.6,34021.0,4.935232124553994,9000000,6047856,13061935,119.0
3347,6.3,17113.0,4.386406096032131,9000000,4886216,4934104,92.0
3348,6.9,33824.0,5.162604861605896,9000000,4777465,5512151,98.0
3349,6.5,13857.0,4.428910978819374,9000000,4333569,4333569,79.0
3350,5.6,4144.0,3.3000619668902784,9000000,3134509,3134509,112.0
3351,6.1,4244.0,3.6171824937155743,9000000,2956339,3922043,95.0
3352,7.0,14685.0,4.809627174989447,9000000,2450867,20395040,103.0
3353,7.3,6477.0,4.581751850897643,9000000,2000093,2000093,130.0
3354,6.2,30247.0,4.574501121943606,9000000,1533324,5865489,121.0
3355,4.2,2887.0,2.330397612661099,9000000,1069318,1069318,97.0
3356,6.9,36579.0,5.202357155569563,9000000,1053788,4313644,118.0
3357,5.7,1547.0,2.948114109778407,9000000,475488,475488,116.0
3358,7.2,16168.0,5.001776617324417,9000000,248795,7704357,115.0
3359,7.5,10987.0,5.002499683572661,9000000,184255,186240,128.0
3360,6.5,1018.0,3.180254838125353,9000000,14443,14443,85.0
3361,7.3,2496.0,4.069592189882447,9000000,3190,587754,85.0
3362,6.1,31102.0,4.511103152947925,8900000,50136,3324131,93.0
3363,6.6,108117.0,5.496695284514141,8800000,174803506,328203506,97.0
3364,6.5,76712.0,5.247304414762625,8600000,14373825,32968648,84.0
3365,7.8,287419.0,7.081166977374278,8500000,47695371,77733867,137.0
3366,7.2,91238.0,5.918459789834552,8500000,39471742,47417251,112.0
3367,5.9,67576.0,4.695723749038153,8500000,35161554,68695443,98.0
3368,6.4,96425.0,5.272242379422877,8500000,34030343,43528634,101.0
3369,7.8,556065.0,7.459899505490512,8500000,32381218,50334418,117.0
3370,7.2,147317.0,6.172266638499444,8500000,32222567,32393651,97.0
3371,7.7,28651.0,5.682418610640366,8500000,30376755,122747755,100.0
3372,6.9,8839.0,4.481315768408448,8500000,29200000,29200000,125.0
3373,5.1,9450.0,3.302967676629013,8500000,21569509,22885836,96.0
3374,6.1,9375.0,3.972881017991158,8500000,20007149,23311293,92.0
3375,7.3,98726.0,6.044856196873733,8500000,14943582,17202854,103.0
3376,5.6,30431.0,4.121548661993629,8500000,5001655,7573551,104.0
3377,6.9,27890.0,5.064674448790068,8500000,4444637,17220091,119.0
3378,2.4,23683.0,1.6467777809623916,8500000,4273372,4273372,104.0
3379,6.4,49200.0,4.955400049053756,8500000,1109199,3180252,103.0
3380,6.4,25453.0,4.6450614612666055,8500000,140244,198883,98.0
3381,7.1,22227.0,5.096737417015161,8400000,1207007,6831069,128.0
3382,7.2,46636.0,5.562951493097539,8300000,3827466,50827466,160.0
3383,7.0,6144.0,4.360859254497412,8300000,2160710,2598224,126.0
3384,8.1,239472.0,7.249824776747489,8200000,163214286,286214195,172.0
3385,6.6,83459.0,5.370994734221575,8200000,80000000,80008943,107.0
3386,8.9,2069502.0,9.391075813154268,8000000,107928762,212891760,154.0
3387,7.3,229332.0,6.49753459930237,8000000,90815558,90857623,126.0
3388,7.6,36968.0,5.749421577301172,8000000,76657000,76657000,95.0
3389,6.3,78779.0,5.094116919257022,8000000,62599495,62599495,111.0
3390,7.8,487222.0,7.38405170901554,8000000,59891098,100642353,101.0
3391,7.0,395667.0,6.505991150846731,8000000,58401464,76200721,92.0
3392,8.1,408774.0,7.56849913058652,8000000,52287414,52287766,89.0
3393,7.6,139317.0,6.49127297210422,8000000,43000000,43000000,112.0
3394,3.8,28121.0,2.73231967352209,8000000,40066497,50811858,95.0
3395,5.6,18487.0,3.916200076561216,8000000,35388976,40597401,102.0
3396,7.6,333181.0,6.978832937328908,8000000,35016118,41334735,100.0
3397,6.3,27601.0,4.607976445958996,8000000,29499394,37119358,104.0
3398,6.4,9723.0,4.191914484341229,8000000,27362712,28315272,109.0
3399,7.4,33409.0,5.539538019375287,8000000,26124872,26342441,142.0
3400,6.1,104569.0,5.055316633983007,8000000,26068955,53068955,94.0
3401,5.2,35449.0,3.876132000813002,8000000,25928550,47782426,85.0
3402,5.0,5590.0,3.042471051258937,8000000,24474312,24474312,93.0
3403,6.8,93886.0,5.596646431310156,8000000,22800000,82000000,142.0
3404,7.3,49301.0,5.67189306632713,8000000,22549338,22549338,111.0
3405,7.5,61942.0,5.956852778371963,8000000,21706101,28876702,124.0
3406,6.8,49561.0,5.277009433395533,8000000,20036244,20036244,120.0
3407,7.4,20532.0,5.27447482618904,8000000,18848430,18959424,112.0
3408,5.7,20148.0,4.0245684405543,8000000,17843379,22591451,91.0
3409,7.0,63882.0,5.566823631619111,8000000,17550872,25621449,93.0
3410,6.6,65019.0,5.249753176765621,8000000,17394881,17394881,82.0
3411,5.6,23961.0,4.023061612358994,8000000,16734283,29937909,97.0
3412,7.6,633044.0,7.337738938081445,8000000,15070285,34270285,102.0
3413,5.0,27721.0,3.631517313139741,8000000,15032800,18828036,84.0
3414,6.4,45899.0,4.922697251738751,8000000,14018296,16585503,93.0
3415,5.4,15432.0,3.699864499305157,8000000,10130219,10763183,104.0
3416,6.3,1498.0,3.257399361610476,8000000,8864699,8864699,110.0
3417,6.9,42610.0,5.279834762140782,8000000,8279017,8279017,92.0
3418,7.7,133483.0,6.554184226434302,8000000,6758416,9266180,105.0
3419,7.1,144667.0,6.075227363685258,8000000,6363628,6632950,101.0
3420,7.0,8014.0,4.4977087968518985,8000000,5696391,5696391,128.0
3421,5.0,11188.0,3.2977260518394544,8000000,5656388,5656388,98.0
3422,5.3,10687.0,3.485634376114118,8000000,5018450,10192613,92.0
3423,5.8,44114.0,4.431908475360236,8000000,3915251,7298786,92.0
3424,7.4,29996.0,5.480866771142994,8000000,3205706,20005613,129.0
3425,6.1,19492.0,4.301389492185485,8000000,2275557,2275557,79.0
3426,6.6,11728.0,4.4180733305666005,8000000,1793359,2256606,104.0
3427,7.1,15609.0,4.91209580456186,8000000,1095369,15644196,113.0
3428,4.9,2887.0,2.740768694334541,8000000,855894,864907,123.0
3429,7.6,29334.0,5.620082354047203,8000000,685780,685780,104.0
3430,6.8,7419.0,4.326839458122818,8000000,590817,590817,106.0
3431,4.8,1342.0,2.411603254695332,8000000,589308,589308,98.0
3432,6.3,5807.0,3.885442217410784,8000000,458232,458232,99.0
3433,5.4,8713.0,3.472753888926872,8000000,336456,524747,109.0
3434,3.9,11380.0,2.548106487985457,8000000,252676,433732,118.0
3435,6.7,18041.0,4.699310292554854,8000000,163753,2772511,91.0
3436,6.2,2063.0,3.34958892528899,8000000,146083,146083,111.0
3437,6.7,38940.0,5.078576150925716,8000000,109338,5314194,98.0
3438,5.9,32672.0,4.380253358058672,8000000,109045,3270974,95.0
3439,7.3,32031.0,5.440274736768206,8000000,82703,17368520,103.0
3440,6.3,6641.0,3.9476463091786496,8000000,54702,143782,107.0
3441,6.5,10286.0,4.286392776254901,8000000,23106,446438,105.0
3442,6.7,46692.0,5.16807221169477,7800000,10130108,24021282,102.0
3443,7.3,111777.0,6.111540956567975,7500000,106593296,106593296,99.0
3444,7.0,8465.0,4.525906454648222,7500000,43492389,43492389,115.0
3445,5.5,91894.0,4.49281852204595,7500000,17544812,33606409,94.0
3446,7.3,135377.0,6.214426235109885,7500000,12574914,29652736,100.0
3447,6.1,48913.0,4.71431048011608,7500000,10823158,10849158,92.0
3448,7.1,41633.0,5.424577457991759,7500000,10465659,11843260,105.0
3449,6.3,24240.0,4.547788969630208,7500000,10284523,11758418,106.0
3450,5.9,8686.0,3.8051642885601695,7500000,5142858,5142858,109.0
3451,5.9,4590.0,3.5282856133399223,7500000,4239767,4239767,102.0
3452,3.4,6393.0,2.0602720119517444,7500000,4151836,4151836,99.0
3453,6.5,1156.0,3.2410512682730683,7500000,3347647,3347647,118.0
3454,6.7,24916.0,4.858466735548904,7500000,3014696,8539003,113.0
3455,6.1,97823.0,5.025386781306628,7500000,1333124,3559803,117.0
3456,5.3,4853.0,3.177797332065244,7500000,533344,555335,112.0
3457,4.3,24727.0,3.068489166766816,7400000,22395806,31187727,96.0
3458,5.6,5115.0,3.3867988404871143,7400000,872643,9443864,153.0
3459,8.0,96018.0,6.620770512272109,7300000,4443403,25397187,96.0
3460,6.5,108417.0,5.412739779402359,7200000,43800000,115999985,120.0
3461,3.5,5415.0,2.0819905145209923,7200000,12610552,12678312,100.0
3462,7.5,527292.0,7.138591718576977,7000000,143495265,231450102,96.0
3463,9.2,1870922.0,9.643790120507791,7000000,136479994,270007394,175.0
3464,6.1,140193.0,5.186895006234162,7000000,113721571,170549753,110.0
3465,6.2,55395.0,4.850523430321928,7000000,90463574,201463574,95.0
3466,7.3,16670.0,5.089499393446698,7000000,83482352,85783567,110.0
3467,5.9,16582.0,4.085851143181262,7000000,79700000,79700000,122.0
3468,7.1,232053.0,6.322069743010318,7000000,64914050,139011965,124.0
3469,7.2,70216.0,5.779723205045951,7000000,45729221,92554209,116.0
3470,7.5,90108.0,6.163678164207749,7000000,40157856,40207064,121.0
3471,5.7,11035.0,3.772089016984619,7000000,37295394,38158601,112.0
3472,6.7,109723.0,5.589244564597601,7000000,35400000,161800000,121.0
3473,7.0,20799.0,4.9888964612991495,7000000,34099640,35795319,95.0
3474,4.9,32285.0,3.6111978273444976,7000000,32539681,47289758,86.0
3475,7.1,167865.0,6.1529190834597856,7000000,32241649,55617866,112.0
3476,7.3,135104.0,6.213342034287623,7000000,28750530,49924079,114.0
3477,6.4,25516.0,4.646225521552661,7000000,26533200,26533200,144.0
3478,4.9,53935.0,3.7962073222133306,7000000,26441782,48518957,109.0
3479,7.1,188652.0,6.213904167435809,7000000,25532388,25532388,104.0
3480,6.8,57853.0,5.354408031354826,7000000,25000000,25000000,119.0
3481,7.6,119330.0,6.4046802678955,7000000,24801212,36964656,101.0
3482,8.1,683738.0,7.8750674445662,7000000,24567751,51203507,98.0
3483,5.5,2325.0,3.0049066539118545,7000000,23247539,23393939,94.0
3484,6.7,107532.0,5.579301438088012,7000000,21000000,97600000,125.0
3485,5.5,11544.0,3.653357228351184,7000000,20257000,20257000,96.0
3486,5.9,9690.0,3.852646210248364,7000000,19910002,19910002,100.0
3487,7.2,86653.0,5.891146444391703,7000000,17506470,18190831,103.0
3488,4.1,17135.0,2.808997310110471,7000000,15821461,36146087,89.0
3489,6.7,19210.0,4.730259878700446,7000000,14853474,16149180,92.0
3490,6.8,16801.0,4.735790457032292,7000000,14618727,14618727,116.0
3491,5.6,46132.0,4.292967760704967,7000000,14231669,14231669,86.0
3492,6.2,6768.0,3.8915339107205775,7000000,14026509,15471229,95.0
3493,6.4,28883.0,4.704589988333251,7000000,10803211,10803211,95.0
3494,2.1,37632.0,1.4960040434134594,7000000,10199354,13860078,90.0
3495,7.0,144508.0,5.987237672783735,7000000,9228788,30360570,106.0
3496,7.5,113901.0,6.29297942608865,7000000,9176000,28142379,99.0
3497,7.5,58704.0,5.927225597317928,7000000,8373585,8373585,164.0
3498,4.5,1077.0,2.179805478712626,7000000,7468936,10062896,87.0
3499,6.3,35976.0,4.7308100920863705,7000000,7468936,10062896,91.0
3500,6.4,9039.0,4.157565784622683,7000000,7309628,7824358,96.0
3501,7.4,29268.0,5.467489891318117,7000000,6199600,16866928,94.0
3502,2.2,15143.0,1.4261713420539217,7000000,5694308,5694308,93.0
3503,7.3,46398.0,5.639297644766632,7000000,5664763,9353729,119.0
3504,6.0,15478.0,4.126922134830554,7000000,5430822,5430822,90.0
3505,6.3,4522.0,3.769510584786228,7000000,4720371,4720371,113.0
3506,6.1,12782.0,4.112007649099552,7000000,4372561,4372561,91.0
3507,4.8,1696.0,2.494282181016381,7000000,3571624,3571624,102.0
3508,7.8,54169.0,6.123447890081111,7000000,2938532,7017859,192.0
3509,6.7,21206.0,4.778989867227447,7000000,2344847,2667084,99.0
3510,6.2,988.0,3.01374438254491,7000000,2165637,2165637,100.0
3511,6.6,14283.0,4.513779800033792,7000000,2062066,2703821,105.0
3512,6.0,20235.0,4.245228294530245,7000000,2005142,2852759,108.0
3513,6.3,45370.0,4.838347011343903,7000000,1785645,17023121,97.0
3514,6.2,2450.0,3.428016013434432,7000000,1632000,1933829,100.0
3515,5.9,8842.0,3.8128913889367793,7000000,1508593,1593173,100.0
3516,5.2,8564.0,3.332651599245384,7000000,1429299,1429453,105.0
3517,6.3,3627.0,3.667281251145848,7000000,1000000,1000000,107.0
3518,6.6,12807.0,4.460811939084096,7000000,546201,1732228,103.0
3519,6.1,27021.0,4.447974800878392,7000000,523511,1857458,93.0
3520,5.8,5218.0,3.5209718523154687,7000000,453377,492108,108.0
3521,5.9,9707.0,3.853407109784773,7000000,46488,46488,108.0
3522,7.3,60905.0,5.7854200029803415,6900000,41410568,41410568,115.0
3523,5.5,78017.0,4.426571546352244,6900000,31611916,44103982,101.0
3524,7.6,187064.0,6.6560599696880445,6900000,7961889,7961889,103.0
3525,8.3,180551.0,7.259619511918572,6800000,6857096,16017448,131.0
3526,6.9,18780.0,4.863904009065037,6800000,49526,49526,108.0
3527,5.4,162571.0,4.635388518846503,6500000,84273813,256857527,99.0
3528,7.8,143364.0,6.6819983094733,6500000,56190094,56215095,112.0
3529,6.9,34450.0,5.171914677398463,6500000,54215416,54215416,108.0
3530,6.8,4898.0,4.119101806544538,6500000,42488161,42488161,107.0
3531,7.1,43291.0,5.444977377890183,6500000,31899000,31899000,104.0
3532,5.4,40070.0,4.078967332908693,6500000,25621766,42176201,90.0
3533,6.2,8819.0,4.012282251809217,6500000,24103594,24103594,108.0
3534,6.0,7301.0,3.795212486097031,6500000,21885107,61294644,99.0
3535,5.8,31133.0,4.283187357665542,6500000,13368437,18110152,88.0
3536,7.2,38189.0,5.457095920308658,6500000,12376563,12376563,131.0
3537,4.0,10709.0,2.598937285595708,6500000,10155691,10155691,91.0
3538,6.6,8344.0,4.252758884843079,6500000,6423605,6468664,119.0
3539,7.2,198381.0,6.329918899596072,6500000,4002293,20412841,101.0
3540,6.8,51050.0,5.291819284643006,6500000,2274649,3027956,116.0
3541,7.1,35726.0,5.344645303764041,6500000,1109660,1744952,113.0
3542,6.6,13723.0,4.494357546889233,6500000,1029017,1038228,97.0
3543,8.1,872018.0,8.020025515374229,6400000,38019031,78019031,107.0
3544,6.1,41140.0,4.63663870764906,6400000,1305195,3804977,105.0
3545,7.6,66277.0,6.075860006368719,6400000,871577,8902141,122.0
3546,7.5,44506.0,5.7744374223271855,6400000,449865,4199874,98.0
3547,7.7,53370.0,6.034833425006356,6200000,52302978,52302978,124.0
3548,7.6,91952.0,6.258945799631949,6200000,20457158,23191551,97.0
3549,7.0,124499.0,5.910479694707905,6100000,2108367,2108367,94.0
3550,7.2,281644.0,6.515568879196795,6000000,181813770,387472317,110.0
3551,8.1,417954.0,7.581734733972007,6000000,137963328,137978395,120.0
3552,7.0,58166.0,5.518546854740574,6000000,129795554,129795554,124.0
3553,7.5,130310.0,6.367246079937586,6000000,119114517,221148959,122.0
3554,8.0,218265.0,7.104114313592165,6000000,102308900,102311313,110.0
3555,7.8,175855.0,6.7992276414568735,6000000,102272145,102296470,139.0
3556,5.5,16227.0,3.791149321846074,6000000,46840590,51485382,88.0
3557,7.6,115676.0,6.387290290100326,6000000,43700000,47596274,153.0
3558,6.7,28076.0,4.917327782774274,6000000,42000000,42000000,167.0
3559,7.2,120429.0,6.065509923361865,6000000,39846344,39849764,98.0
3560,6.8,156786.0,5.853206007896562,6000000,28714231,56785851,95.0
3561,6.3,4858.0,3.802732425066084,6000000,27457409,27958191,106.0
3562,7.9,309221.0,7.216138972126906,6000000,26238243,46634275,109.0
3563,7.9,104041.0,6.583007430903694,6000000,26004026,26051502,120.0
3564,7.1,146045.0,6.080179683705046,6000000,25244700,25275289,99.0
3565,7.0,9666.0,4.594237259211428,6000000,25059640,25059640,106.0
3566,8.5,1091417.0,8.56293716604554,6000000,23341568,34449356,106.0
